entry_time,exit_time,direction,entry_price,exit_price,pnl_pips,cost_pips,net_pnl_pips,pnl_usd,equity_after,exit_reason
2025-11-24 00:30:00,2025-11-24 01:00:00,short,1.15119,1.15335,-21.600000000001618,0.7,-22.300000000001617,-22.300000000001617,10660.400000000003,signal
2025-11-24 06:30:00,2025-11-24 08:30:00,short,1.15384,1.15291,9.299999999998754,0.7,8.599999999998754,8.599999999998754,10669.000000000002,signal
2025-11-24 09:00:00,2025-11-24 11:30:00,short,1.15209,1.15277,-6.800000000000139,0.7,-7.500000000000139,-7.500000000000139,10661.500000000002,signal
2025-11-24 13:30:00,2025-11-24 18:00:00,short,1.15224,1.1527,-4.60000000000127,0.7,-5.30000000000127,-5.30000000000127,10656.2,signal
2025-11-24 20:30:00,2025-11-25 00:00:00,short,1.15181,1.15263,-8.20000000000043,0.7,-8.900000000000428,-8.900000000000428,10647.300000000001,signal
2025-12-08 16:30:00,2025-12-09 03:30:00,long,1.16406,1.16447,4.099999999997994,0.7,3.399999999997994,3.399999999997994,10650.699999999999,signal
2025-12-10 05:30:00,2025-12-10 06:00:00,long,1.16393,1.16347,-4.599999999999049,0.7,-5.2999999999990495,-5.2999999999990495,10645.4,signal
2025-12-10 07:30:00,2025-12-11 19:00:00,long,1.16433,1.17335,90.19999999999806,0.7,89.49999999999805,89.49999999999805,10734.899999999998,signal
2025-12-11 19:30:00,2025-12-11 21:30:00,long,1.17362,1.17319,-4.300000000001525,0.7,-5.000000000001525,-5.000000000001525,10729.899999999996,signal
2025-12-11 22:30:00,2025-12-12 01:30:00,long,1.17387,1.17284,-10.299999999998644,0.7,-10.999999999998643,-10.999999999998643,10718.899999999998,signal
2025-12-12 07:30:00,2025-12-14 13:00:00,long,1.17419,1.17354,-6.500000000000394,0.7,-7.2000000000003945,-7.2000000000003945,10711.699999999997,signal
2025-12-14 14:00:00,2025-12-14 15:00:00,long,1.17388,1.17349,-3.900000000001125,0.7,-4.600000000001125,-4.600000000001125,10707.099999999997,signal
2025-12-14 16:00:00,2025-12-14 17:00:00,long,1.17389,1.17288,-10.100000000001774,0.7,-10.800000000001774,-10.800000000001774,10696.299999999996,signal
2025-12-14 18:30:00,2025-12-14 20:30:00,long,1.17414,1.17343,-7.099999999999884,0.7,-7.799999999999884,-7.799999999999884,10688.499999999996,signal
2025-12-15 02:00:00,2025-12-15 11:00:00,long,1.17424,1.17409,-1.4999999999987246,0.7,-2.1999999999987248,-2.1999999999987248,10686.299999999997,signal
2025-12-15 13:00:00,2025-12-15 18:00:00,long,1.17491,1.17478,-1.2999999999996348,0.7,-1.9999999999996347,-1.9999999999996347,10684.299999999997,signal
2025-12-15 18:30:00,2025-12-15 23:00:00,long,1.17519,1.17478,-4.100000000000215,0.7,-4.800000000000215,-4.800000000000215,10679.499999999996,signal
2025-12-16 00:30:00,2025-12-16 11:00:00,long,1.17522,1.1746,-6.199999999998429,0.7,-6.899999999998429,-6.899999999998429,10672.599999999999,signal
2025-12-17 06:30:00,2025-12-17 14:00:00,long,1.17319,1.17395,7.600000000000939,0.7,6.900000000000939,6.900000000000939,10679.5,signal
2025-12-17 14:30:00,2025-12-17 18:30:00,long,1.17414,1.17385,-2.8999999999990145,0.7,-3.5999999999990147,-3.5999999999990147,10675.900000000001,signal
2025-12-17 21:30:00,2025-12-18 00:30:00,long,1.1743,1.17338,-9.199999999998099,0.7,-9.899999999998098,-9.899999999998098,10666.000000000004,signal
2025-12-18 06:30:00,2025-12-18 08:00:00,long,1.17471,1.17234,-23.699999999999832,0.7,-24.39999999999983,-24.39999999999983,10641.600000000004,signal
2025-12-23 11:30:00,2025-12-23 20:30:00,long,1.17828,1.17877,4.900000000001015,0.7,4.2000000000010145,4.2000000000010145,10645.800000000005,signal
2025-12-23 21:30:00,2025-12-24 00:30:00,long,1.17914,1.17893,-2.100000000000435,0.7,-2.800000000000435,-2.800000000000435,10643.000000000004,signal
2025-12-24 01:30:00,2025-12-24 05:00:00,long,1.17995,1.17892,-10.300000000000864,0.7,-11.000000000000863,-11.000000000000863,10632.000000000004,signal
2025-12-25 14:30:00,2025-12-25 22:00:00,long,1.17833,1.17818,-1.500000000000945,0.7,-2.200000000000945,-2.200000000000945,10629.800000000003,signal
2025-12-25 22:30:00,2025-12-25 23:30:00,long,1.17862,1.17767,-9.500000000000064,0.7,-10.200000000000063,-10.200000000000063,10619.600000000002,signal
2025-12-26 06:00:00,2025-12-26 09:00:00,long,1.17913,1.1764,-27.300000000001212,0.7,-28.00000000000121,-28.00000000000121,10591.6,signal
2025-12-28 17:30:00,2025-12-28 20:00:00,long,1.17797,1.17716,-8.099999999999774,0.7,-8.799999999999773,-8.799999999999773,10582.800000000001,signal
2025-12-29 07:00:00,2025-12-29 09:00:00,long,1.17777,1.17576,-20.100000000000673,0.7,-20.800000000000672,-20.800000000000672,10562.0,signal
2025-12-29 13:00:00,2025-12-29 15:30:00,long,1.17675,1.1766,-1.4999999999987246,0.7,-2.1999999999987248,-2.1999999999987248,10559.800000000001,signal
2025-12-29 16:00:00,2025-12-29 18:00:00,long,1.17715,1.17704,-1.0999999999983245,0.7,-1.7999999999983245,-1.7999999999983245,10558.000000000004,signal
2025-12-29 18:30:00,2025-12-30 00:30:00,long,1.17748,1.17704,-4.3999999999999595,0.7,-5.09999999999996,-5.09999999999996,10552.900000000003,signal
2025-12-30 02:00:00,2025-12-30 04:30:00,long,1.17754,1.17666,-8.799999999999919,0.7,-9.499999999999918,-9.499999999999918,10543.400000000003,signal
